recipe_id,source_file,recipe_title,cuisine_family,dish_category,protein,starch,vegetables,sauce_or_marinade,core_ingredients,cooking_method,equipment,prep_complexity_1_5,labour_intensity_1_5,batch_suitability_1_5,holding_reheat_score_1_5,delivery_suitability_1_5,customer_familiarity_1_5,premium_pricing_1_5,waste_risk_1_5,cross_utilisation_1_5,commercial_deployability_score,consumer_craving_score,abundance_illusion_score,shareability_score,scarcity_drop_potential,productization_potential,safari_lounge_fit,ghost_kitchen_fit,catering_fit,consulting_value_fit,saas_dataset_fit,best_business_model,derivative_original_ideas,commercial_notes,needs_review
rcp_f6cc756704e3,"D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Milk,_Spice_and_Curry_Leaves_by_Ruwanmali_Samarakoon_Amunugama.pdf",Grains,Sri Lankan / Curry,Cold / Prep Ahead,pork; vegetarian,,,,pork; vegetarian,raw/cold,standard kitchen,2,2,5,3,4,3,4,2,3,18,3,4,4,3,2,5,4,5,3,3,catering tray / office bundle,Grains office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; works as tray, bundle, or group-buy format",no
rcp_9fc8026053f8,"D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Milk,_Spice_and_Curry_Leaves_by_Ruwanmali_Samarakoon_Amunugama.pdf",Seafood Dishes,Sri Lankan / Curry,Recipe Candidate,pork; vegetarian,,,,pork; vegetarian,raw/cold,standard kitchen,2,2,5,3,4,3,4,2,3,18,3,4,4,3,2,5,4,5,3,3,catering tray / office bundle,Seafood Dishes office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; works as tray, bundle, or group-buy format",yes
rcp_87eaa1a9c886,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,The South African,South African,Recipe Candidate,pork; seafood,,,,pork; seafood,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,The South African bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability,yes
rcp_903ff291e632,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,Illustrated,South African,Wet Main / Bowl,pork; seafood,,,,pork; seafood,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,Illustrated bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability,no
rcp_8e47da477f1c,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,Cookbook,South African,Wet Main / Bowl,pork; seafood,,,,pork; seafood,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,Cookbook bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability,no
rcp_4754e174f5ad,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,Lehla Eldridge,South African,Recipe Candidate,pork; seafood,,,,pork; seafood,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,Lehla Eldridge bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability,yes
rcp_03b2d927a87b,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,Lifestyle,South African,Wet Main / Bowl,pork; seafood; egg,,,,pork; seafood; egg,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,Lifestyle bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability,no
rcp_c0e0366aee28,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,"Wembley Square, Solan Road, Cape Town",South African,Recipe Candidate,pork; seafood; egg,,,,pork; seafood; egg,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,"Wembley Square, Solan Road, Cape Town bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.",strong commercial deployability,yes
rcp_8aee2c1fbf31,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,House Struik (Pty) Ltd 2002,South African,Recipe Candidate,chicken; pork; seafood; egg,,,,chicken; pork; seafood; egg,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,House Struik (Pty) Ltd 2002 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability,yes
rcp_10bb53695713,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,Eldridge 2002,South African,Recipe Candidate,chicken; pork; seafood; egg,,,,chicken; pork; seafood; egg,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,Eldridge 2002 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability,yes
rcp_d8b8b791970f,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,Editor: Cecilia Barfield,South African,Recipe Candidate,chicken; pork; seafood; egg,,,,chicken; pork; seafood; egg,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,Editor: Cecilia Barfield bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability,yes
rcp_6d3aa79cacb2,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\South African Illustrated Cookbook.pdf,Illustrator: Lehla Eldridge,South African,Recipe Candidate,chicken; pork; seafood; egg,,,,chicken; pork; seafood; egg,boiled; raw/cold,stock pot,3,2,4,3,4,4,3,2,3,17,3,3,3,2,3,3,5,3,2,3,ghost kitchen menu item,Illustrator: Lehla Eldridge bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability,yes
rcp_5f65e570e46e,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Rice & Breads,Sri Lankan / Curry; Chinese / Wok,Starch Main,chicken; goat; seafood; egg,rice; bread; potato,spinach,curry,chicken; goat; seafood; egg; rice; bread; potato; spinach; curry,fried; roasted,wok; oven; fryer,4,3,3,3,5,4,3,1,5,19,5,4,2,4,3,4,5,3,4,5,ghost kitchen menu item,Rice & Breads bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability; good scarcity-drop candidate,no
rcp_e2f5783856f5,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Aappa (Hoppers) - Padmaja 10/01/97 9,Sri Lankan / Curry; Chinese / Wok,Recipe Candidate,chicken; seafood,rice; bread,spinach,curry,chicken; seafood; rice; bread; spinach; curry,fried; roasted,wok; oven; fryer,4,3,3,3,5,4,3,1,5,19,5,4,2,4,3,4,5,3,4,5,ghost kitchen menu item,Aappa (Hoppers) - Padmaja 10/01/97 9 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability; good scarcity-drop candidate,yes
rcp_152f42b9852a,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Kukul-Mas Buriyani (Chicken Briyani) - Malini 9/27/97 10,Sri Lankan / Curry; Chinese / Wok,Hot Main,chicken; seafood,rice; bread,spinach,curry,chicken; seafood; rice; bread; spinach; curry,fried; roasted,wok; oven; fryer,4,3,3,3,5,4,3,1,5,19,5,4,2,4,3,4,5,3,4,5,ghost kitchen menu item,Kukul-Mas Buriyani (Chicken Briyani) - Malini 9/27/97 10 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability; good scarcity-drop candidate,no
rcp_b544f6549e0d,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Issan Bath (Shrimp Fried Rice) - Malini 8/11/97 11,Sri Lankan / Curry; Chinese / Wok,Starch Main,chicken; seafood,rice; bread,spinach,curry,chicken; seafood; rice; bread; spinach; curry,fried; roasted,wok; oven; fryer,4,3,3,3,5,4,3,1,5,19,5,4,2,4,3,4,5,3,4,5,ghost kitchen menu item,Issan Bath (Shrimp Fried Rice) - Malini 8/11/97 11 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability; good scarcity-drop candidate,no
rcp_2d8a1ce378d2,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Kaha Bath (Yellow Rice) - Felicia 8/06/97 12,Sri Lankan / Curry; Chinese / Wok,Starch Main,chicken; seafood,rice; bread,spinach,curry,chicken; seafood; rice; bread; spinach; curry,fried; roasted,wok; oven; fryer,4,3,3,3,5,4,3,1,5,19,5,4,2,4,3,4,5,3,4,5,ghost kitchen menu item,Kaha Bath (Yellow Rice) - Felicia 8/06/97 12 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability; good scarcity-drop candidate,no
rcp_2f5c68b2b8de,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Dun-thel-bath(Ghee Rice with Green Peas) - Malini 7/07/97 13,Sri Lankan / Curry; Chinese / Wok,Starch Main,chicken; seafood,rice; bread,spinach,curry,chicken; seafood; rice; bread; spinach; curry,fried; roasted,wok; oven; fryer,4,3,3,3,5,4,3,1,5,19,5,4,2,4,3,4,5,3,4,5,ghost kitchen menu item,Dun-thel-bath(Ghee Rice with Green Peas) - Malini 7/07/97 13 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability; good scarcity-drop candidate,no
rcp_65742fdaeb17,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Kiri Bath (Milk Rice) - Malini 1/03/97 14,Sri Lankan / Curry; Chinese / Wok,Starch Main,chicken; seafood,rice; bread,spinach,curry,chicken; seafood; rice; bread; spinach; curry,fried; roasted,wok; oven; fryer,4,3,3,3,5,4,3,1,5,19,5,4,2,4,3,4,5,3,4,5,ghost kitchen menu item,Kiri Bath (Milk Rice) - Malini 1/03/97 14 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability; good scarcity-drop candidate,no
rcp_9fc04940d18f,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Meat & Sea Food,Sri Lankan / Curry; Chinese / Wok,Recipe Candidate,chicken; goat; seafood; egg; vegetarian,rice; bread; potato,eggplant; spinach; tomato,curry,chicken; goat; seafood; egg; vegetarian; rice; bread; potato; eggplant; spinach; tomato; curry,fried; roasted,wok; oven; fryer,4,3,4,3,5,4,3,1,5,20,5,4,3,4,3,4,5,4,4,5,catering tray / office bundle,Meat & Sea Food office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; good scarcity-drop candidate; works as tray, bundle, or group-buy format",yes
rcp_123aa0ceadc8,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Quiche Lorraine - Sriani 3/28/98 15,Sri Lankan / Curry; Chinese / Wok,Recipe Candidate,chicken; seafood,rice; bread,spinach,curry,chicken; seafood; rice; bread; spinach; curry,fried; roasted,wok; oven; fryer,4,3,3,3,5,4,3,1,5,19,5,4,2,4,3,4,5,3,4,5,ghost kitchen menu item,Quiche Lorraine - Sriani 3/28/98 15 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability; good scarcity-drop candidate,yes
rcp_59da6736ff7c,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Sri Lanka Cooking.pdf,Chu Cha Ching Meat Curry - Srimala Pennis 2/25/98 16,Sri Lankan / Curry; Chinese / Wok,Wet Main / Bowl,chicken; seafood,rice; bread,spinach,curry,chicken; seafood; rice; bread; spinach; curry,fried; roasted,wok; oven; fryer,4,3,3,3,5,4,3,1,5,19,5,4,2,4,3,4,5,3,4,5,ghost kitchen menu item,Chu Cha Ching Meat Curry - Srimala Pennis 2/25/98 16 bowl/wrap combo; delivery-safe sauce-on-side variant; lunch subscription item.,strong commercial deployability; good scarcity-drop candidate,no
rcp_46a8c1aded27,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,Tex-Mex Recipes!,Latin / Tex-Mex; American BBQ,Recipe Candidate,beef; chicken; pork,noodle,,,beef; chicken; pork; noodle,boiled; raw/cold,stock pot,3,2,4,3,5,4,3,2,4,19,4,4,3,3,3,4,5,4,4,5,catering tray / office bundle,Tex-Mex Recipes! office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; works as tray, bundle, or group-buy format",yes
rcp_2dcf23f8cafe,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,Ava Archer,Latin / Tex-Mex; American BBQ,Recipe Candidate,beef; chicken; pork,noodle,,,beef; chicken; pork; noodle,boiled; raw/cold,stock pot,3,2,4,3,5,4,3,2,4,19,4,4,3,3,3,4,5,4,4,5,catering tray / office bundle,Ava Archer office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; works as tray, bundle, or group-buy format",yes
rcp_39eb7b3f1fb3,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,1. Menudo (Beef Tripe Soup),Latin / Tex-Mex; American BBQ,Wet Main / Bowl,beef; chicken; pork; vegetarian,rice; noodle; grain,cucumber; garlic; onion; pepper; tomato,dip,beef; chicken; pork; vegetarian; rice; noodle; grain; cucumber; garlic; onion; pepper; tomato; dip,braised; boiled; raw/cold,slow cooker; stock pot; blender,3,2,5,4,5,4,4,2,5,23,5,5,5,4,5,5,5,5,5,5,catering tray / office bundle,1. Menudo (Beef Tripe Soup) office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; good scarcity-drop candidate; component/product line candidate; works as tray, bundle, or group-buy format",no
rcp_05778ddf143d,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,2. Cowboy Caviar,Latin / Tex-Mex; American BBQ,Recipe Candidate,beef; chicken; pork; seafood; vegetarian,rice; noodle; grain,cucumber; garlic; onion; pepper; tomato,dip; sauce,beef; chicken; pork; seafood; vegetarian; rice; noodle; grain; cucumber; garlic; onion; pepper; tomato; dip; sauce,braised; boiled; raw/cold,slow cooker; stock pot; blender,3,2,5,4,5,4,4,2,5,23,5,5,5,4,5,5,5,5,5,5,catering tray / office bundle,2. Cowboy Caviar office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; good scarcity-drop candidate; component/product line candidate; works as tray, bundle, or group-buy format",yes
rcp_6541b3e81f44,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,3. Skinny Cowgirl Chicken Salad,Latin / Tex-Mex; American BBQ,Cold / Prep Ahead,beef; chicken; pork; seafood; vegetarian,rice; noodle; grain,cucumber; garlic; onion; pepper; tomato,dip; sauce,beef; chicken; pork; seafood; vegetarian; rice; noodle; grain; cucumber; garlic; onion; pepper; tomato; dip; sauce,braised; boiled; raw/cold,slow cooker; stock pot; blender,3,2,5,4,5,4,4,2,5,23,5,5,5,4,5,5,5,5,5,5,catering tray / office bundle,3. Skinny Cowgirl Chicken Salad office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; good scarcity-drop candidate; component/product line candidate; works as tray, bundle, or group-buy format",no
rcp_f29e75381d07,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,4. Pasta Salad,Latin / Tex-Mex; American BBQ,Starch Main,beef; chicken; pork; seafood; vegetarian,rice; noodle; grain,carrot; cucumber; garlic; onion; pepper; tomato,dip; sauce,beef; chicken; pork; seafood; vegetarian; rice; noodle; grain; carrot; cucumber; garlic; onion; pepper; tomato; dip; sauce,braised; boiled; raw/cold,slow cooker; stock pot; blender,3,2,5,4,5,4,4,2,5,23,5,5,5,4,5,5,5,5,5,5,catering tray / office bundle,4. Pasta Salad office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; good scarcity-drop candidate; component/product line candidate; works as tray, bundle, or group-buy format",no
rcp_44ccdcdfc0e0,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,5. Texas Chili,Latin / Tex-Mex; American BBQ,Recipe Candidate,beef; chicken; pork; seafood; vegetarian,rice; noodle; grain,carrot; cucumber; garlic; onion; pepper; tomato,dip; sauce,beef; chicken; pork; seafood; vegetarian; rice; noodle; grain; carrot; cucumber; garlic; onion; pepper; tomato; dip; sauce,braised; boiled; raw/cold,slow cooker; stock pot; blender,3,2,5,4,5,4,4,2,5,23,5,5,5,4,5,5,5,5,5,5,catering tray / office bundle,5. Texas Chili office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; good scarcity-drop candidate; component/product line candidate; works as tray, bundle, or group-buy format",yes
rcp_72c9733e27bc,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,6. Frito Pie,Latin / Tex-Mex; American BBQ,Recipe Candidate,beef; chicken; pork; seafood; vegetarian,rice; noodle; potato; grain,carrot; cucumber; garlic; onion; pepper; tomato,dip; sauce,beef; chicken; pork; seafood; vegetarian; rice; noodle; potato; grain; carrot; cucumber; garlic; onion; pepper; tomato; dip; sauce,braised; boiled; raw/cold,slow cooker; stock pot; blender,3,2,5,4,5,4,4,2,5,23,5,5,5,4,5,5,5,5,5,5,catering tray / office bundle,6. Frito Pie office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; good scarcity-drop candidate; component/product line candidate; works as tray, bundle, or group-buy format",yes
rcp_de867b822851,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,7. Whole Citrus Margaritas,Latin / Tex-Mex; American BBQ,Recipe Candidate,beef; chicken; pork; seafood; vegetarian,rice; noodle; potato; grain,carrot; cucumber; garlic; onion; pepper; tomato,dip; sauce,beef; chicken; pork; seafood; vegetarian; rice; noodle; potato; grain; carrot; cucumber; garlic; onion; pepper; tomato; dip; sauce,braised; boiled; raw/cold,slow cooker; stock pot; blender,3,2,5,4,5,4,4,2,5,23,5,5,5,4,5,5,5,5,5,5,catering tray / office bundle,7. Whole Citrus Margaritas office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; good scarcity-drop candidate; component/product line candidate; works as tray, bundle, or group-buy format",yes
rcp_838241789371,D:\Books\Culinary & Hospitality\CULINARY BOOKS\03 World Cuisines\Tex-Mex Recipes for any Occasion Thin... (z-lib.org).pdf,8.Cowboy Breakfast Bowls,Latin / Tex-Mex; American BBQ,Recipe Candidate,beef; chicken; pork; seafood; vegetarian,rice; noodle; potato; grain,carrot; cucumber; garlic; onion; pepper; tomato,dip; sauce,beef; chicken; pork; seafood; vegetarian; rice; noodle; potato; grain; carrot; cucumber; garlic; onion; pepper; tomato; dip; sauce,braised; boiled; raw/cold,slow cooker; stock pot; blender,3,2,5,4,5,4,4,2,5,23,5,5,5,4,5,5,5,5,5,5,catering tray / office bundle,8.Cowboy Breakfast Bowls office tray; family allocation tray; weekend preorder bundle with premium add-ons.,"strong commercial deployability; good scarcity-drop candidate; component/product line candidate; works as tray, bundle, or group-buy format",yes
